onset,amplitude
0.19,2
0.3,2
0.79,2
0.93,2
1.01,2
1.28,1
1.9143,2
2.5338,2
2.9238,2
3.2138,2
3.3038,2
3.4938,1
3.8938,1
4.0938,2
4.1838,2
4.9738,2
5.5738,2
5.6938,1
6.1638,3
6.9338,2
7.4038,2
7.6338,1
7.9838,2
8.0738,2
8.4214,2
9.4402,2
9.7002,2
10.1402,1
10.3902,2
10.5002,2
10.5902,2
11.0602,2
11.1802,2
11.4841,3
12.6817,2
13.1667,3
13.4761,2
13.871,3
14.5247,3
14.6647,2
14.7147,2
15.1947,2
15.5347,2
15.6047,2
16.2142,3
16.9379,2
17.4828,3
18.0221,2
18.1621,2
18.7369,2
24.7025,2
24.9525,1
25.4525,2
25.8125,2
25.9025,2
26.157,3
26.9207,3
27.1207,2
27.5307,2
27.9207,2
28.1307,2
28.3307,2
28.7299,2
29.7231,3
29.9531,2
30.2681,3
30.6674,3
30.9874,2
31.1374,2
31.677,4
32.3756,3
32.4356,2
33.3606,3
33.7948,2
34.2548,1
40.5133,3
41.0125,3
41.1025,2
41.3525,1
41.8522,1
42.6556,2
42.7556,2
43.2756,2
43.6056,2
44.0556,2
44.6751,2
45.7682,2
46.1582,2
46.3982,2
46.7082,2
46.8082,2
46.9982,2
47.3282,3
47.5382,2
47.6782,2
48.0282,1
48.2682,2
48.3882,2
48.5482,2
49.0282,2
49.1282,2
49.2182,2
49.5982,2
49.7982,2
50.8682,3
51.0082,2
51.4482,2
52.0682,3
52.1582,2
52.4982,2
52.5982,3
53.1682,2
53.2582,2
53.7082,2
54.3182,1
54.8607,2
55.8936,3
55.9236,2
56.0736,2
56.4436,2
57.0329,2
57.3174,3
57.5774,2
57.6774,2
58.4074,3
58.5074,2
58.8474,3
59.1274,2
59.5164,2
60.2899,2
60.3499,2
60.8399,2
61.0399,1
61.4743,2
61.9135,1
62.3735,2
62.4535,2
62.8435,2
62.9935,2
63.3635,2
63.5235,2
64.0135,2
64.2924,6
65.0261,2
65.1761,3
65.2361,2
65.4061,2
65.5661,2
65.9861,2
66.0961,2
66.4061,2
66.5361,2
66.7761,1
66.9761,2
67.3952,2
67.6946,2
68.0846,2
68.6346,2
69.0746,2
69.3546,2
69.5046,2
69.6246,3
69.9846,2
70.0841,2
70.7182,2
